receipt_id,name,quantity,unit_price,line_price,category
327,"['1', 'MIE UP BSR C']",1.0,,36000.0,autre
328,Coke (L),1.0,,25000.0,TWIST DONUT
328,Fanta Strwbry (L),1.0,,25000.0,autre
328,XXI Java Tea Spc,1.0,,25000.0,ICED TEA
328,Caramel Medium,1.0,,50000.0,TWIST DONUT
328,Butter Milk Popcorn,1.0,,38000.0,autre
328,Tahu Ikan Oma Giok,3.0,,60000.0,autre
329,Mineral Water (S).,1.0,,10000.0,Mineral Water
329,Popcorn Salt (S).,1.0,,20000.0,TWIST DONUT
330,ORIGINAL 6 PCS,1.0,,45000.0,6001-Plastic Bag S
331,KWT GR MGMSP,,,43182.0,autre
331,TEH HANGAT,,,5909.0,autre
332,CF NASI PUTIH,1.0,5000.0,5000.0,NASI PUTIH
332,CF NASI PUTIH,1.0,5000.0,5000.0,NASI PUTIH
332,CF BBQ CHKN WING,1.0,15000.0,15000.0,autre
332,FILLET DORI,354.0,73500.0,26019.0,autre
332,KERUPUK KERING,1.0,11900.0,11900.0,autre
333,,3.0,18000.0,,autre
334,Kwetiaw Ayam Jamur,2.0,,56364.0,autre
334,1/2 OTAK-OTAK,1.0,,10000.0,autre
334,Es Cincau,1.0,,14545.0,autre
335,TWIST DONUT,3.0,,27000.0,TWIST DONUT
335,CRANBERRY WALNUT (S),2.0,,17000.0,TWIST DONUT
335,POTATO SAUSAGE BREAD,1.0,,19000.0,TRIPPLE CHEESE
335,BLACK CHEESE HOTDOG,1.0,,20000.0,TRIPPLE CHEESE
336,Mineral Water (S),1.0,,10000.0,Mineral Water
336,Lemon Tea (L),1.0,,25000.0,ICED TEA
337,Iced Sleepy Coffee,1.0,,38000.0,autre
337,Pisang Goreng,1.0,,28000.0,autre
338,THAI TEA,,,22000.0,autre
339,STIX ECLAIRS,2.0,19000.0,38000.0,6001-Plastic Bag S
340,PKT LELEH AYM GEPRK,1.0,,24999.0,autre
340,PKT MIE LELEH,1.0,,27273.0,autre
341,ES TEH TAWAR,2.0,,10910.0,NASI PUTIH
341,Lychee Tea,1.0,,9091.0,ICED TEA
341,FROZEN CAPUCINO,1.0,,15455.0,autre
341,NS BISTIK AYM TP,1.0,,35455.0,autre
341,NS+AYAM GR RICA,1.0,,35455.0,autre
341,KWETIAUW AYM SRM,1.0,,31819.0,autre
342,1001-Choco Bun,1.0,22000.0,22000.0,6001-Plastic Bag S
342,4005-Maple glazed,1.0,25000.0,25000.0,6001-Plastic Bag S
342,6002-Plastic Bag Medium,1.0,0.0,0.0,6001-Plastic Bag S
343,BANANA RHUM RAISIN,1.0,,46500.0,autre
343,PRAWN & SPINACH PASTA,1.0,,80500.0,autre
343,ORIGINAL BREWED TEA,1.0,,23000.0,ICED TEA
344,AMBUSH DBL CHS BURG,6.0,,9900000.0,6001-Plastic Bag S
344,AMBUSH CHS BURGER,2.0,,2200000.0,TRIPPLE CHEESE
345,TRAD KY TOAST CARTE,100.0,,28182.0,autre
346,<AYA BUN,3.0,,28500.0,autre
346,CRISPY REAL CHEESE,1.0,,16500.0,autre
347,Lumpia Klt Tahu (3),1.0,,43000.0,autre
347,SM Udang & Aym (4),1.0,,50000.0,autre
347,XLB Kptg&Aym(4),1.0,,56000.0,autre
347,Brokoli Bwg Putih,1.0,,60000.0,autre
347,Mie Sup WT (U & A),1.0,,53000.0,autre
347,The Roselle,1.0,,32000.0,autre
348,ORIGINAL 6 PCS,1.0,,45000.0,6001-Plastic Bag S
349,GONG GIBAB,1.0,,20000.0,GONG GIBAB
349,BO SSAM,1.0,,320000.0,6001-Plastic Bag S
349,HAEMUL DENJANG JJIGAE,1.0,,85000.0,Original Hugarian 
349,MULNAENGMYO N,1.0,,85000.0,Original Hugarian 
350,VALUE MEAL 1,1.0,,29090.0,autre
351,Yakiniku Rice Organic,1.0,,22727.0,autre
351,Mocca Float,1.0,,8636.0,NASI PUTIH
352,ES ILAT BOYO,1.0,,15000.0,autre
352,NASI PUTIH,1.0,,7000.0,NASI PUTIH
352,SAMBEL TOMAT SEG,1.0,,5000.0,autre
352,SAYAP AYAM,1.0,,17000.0,autre
352,TEA TAWAR,1.0,,6000.0,autre
353,Soft Ori 3 Top,1.0,,17272.0,autre
354,1001-Choco Bun,1.0,22000.0,22000.0,6001-Plastic Bag S
354,6001-Plastic Bag Small,1.0,0.0,0.0,6001-Plastic Bag S
355,Avocado with Rock Salt and Cocoa Cream [R],,,28000.0,TWIST DONUT
355,Avocado with Rock Salt and Cocoa Cream [R],,,28000.0,TWIST DONUT
355,Rock salt and Cheese [R] Coffee,,,28000.0,autre
356,VALUE MEAL 2,1.0,,33636.0,autre
357,Nats Bitter Choco cake,1.0,,40000.0,autre
357,Es Kopi Susu Pandan,1.0,,35000.0,Original Hugarian 
357,Extra Whipping Cream,1.0,,10000.0,autre
357,Iced Coffee Latte,1.0,,40000.0,autre
357,Iced Sugar Cane,1.0,,28000.0,autre
357,Sparkling Mango Mojito,1.0,,65000.0,autre
357,Iced Coffee,1.0,,28000.0,autre
358,GJ ROASTED MT ( R ),1.0,,25000.0,autre
359,YANG YUM GUI,1.0,,97000.0,GONG GIBAB
359,GALBI TANG,1.0,,92000.0,GONG GIBAB
359,NASI(GONGGI BAB),1.0,,15000.0,GONG GIBAB
360,TWIST ORANGE CHOCO DONUT,2.0,,20000.0,TWIST DONUT
360,CHOCOLATE TWIST,2.0,,32000.0,TWIST DONUT
360,REAL CHOCOLATE ROLL,1.0,,16000.0,TWIST DONUT
360,CHOCOLATE SOBORO,2.0,,28000.0,TWIST DONUT
361,Peach Iced Tea,1.0,,35000.0,autre
361,Mango Mint Iced Tea,1.0,,35000.0,autre
361,Nannys Customer Fries,1.0,,45000.0,autre
361,Robert Olio Mushroom Spaghetti,1.0,,59000.0,autre
361,Emily's Shrimp Scampi Fettucine,1.0,,69000.0,autre
362,GONG GIBAB,1.0,,20000.0,GONG GIBAB
362,BO SSAM,1.0,,320000.0,6001-Plastic Bag S
362,HAEMUL DENJANG JJIGAE,1.0,,85000.0,Original Hugarian 
362,MULNAENGMYON,1.0,,85000.0,autre
363,BEEF CURRY UDON,1.0,,52727.0,TRIPPLE CHEESE
364,[RICHE] BLACK SAKURA,1.0,,57273.0,NASI PUTIH
364,[RICHE] BLACK SAKURA,1.0,,57273.0,NASI PUTIH
365,LM Dmplg Chli Sc,1.0,,68000.0,autre
365,LM Poach Marble Beef,2.0,,176000.0,autre
365,DIMSUM,2.0,23800.0,47600.0,autre
365,XLB Org Pork 6x,1.0,,52000.0,autre
365,Oolong Jasmine Cup,1.0,,10000.0,autre
365,Tea,2.0,,20000.0,autre
366,CHICKEN KATSU CURRY UDON,1.0,,46364.0,TRIPPLE CHEESE
366,KAKIAGE TEMPURA,1.0,,10000.0,Original Hugarian 
366,COLD OCHA,1.0,,10909.0,NASI PUTIH
367,TWIST DONUT,2.0,,18000.0,TWIST DONUT
367,BROWNIE,1.0,,21000.0,autre
367,REAL GANACHE,1.0,,16500.0,NASI PUTIH
367,REAL CHOCOLATE ROLL,1.0,,16000.0,TWIST DONUT
367,REDBEAN BREAD,1.0,,9000.0,TWIST DONUT
368,Honey Mandarin,,,13000.0,autre
369,HZ CHOCO MT (L) TOPPING,1.0,,27000.0,autre
369,MANGO GT (L),1.0,,25000.0,autre
370,CKM 1 OR,1.0,,29545.0,autre
370,Sundae,1.0,,8182.0,autre
371,S-Ovaltine Macchiat,1.0,22000.0,22000.0,TRIPPLE CHEESE
371,S-Hazelnut Milk Tea,1.0,20000.0,20000.0,ICED TEA
372,Croisant Mini (NAM),1.0,18000.0,18000.0,autre
373,Bento Barbeque,1.0,,13636.0,autre
373,Lychee Float,1.0,,5909.0,Mineral Water
373,KFC Winger HC,1.0,,20000.0,6001-Plastic Bag S
374,3002-Kyoto Choco Mochi,4.0,14000.0,56000.0,6001-Plastic Bag S
374,3001-Sakura Mochi,1.0,14000.0,14000.0,autre
374,6001-Plastic Bag Small,1.0,0.0,0.0,6001-Plastic Bag S
375,Grande,3.0,,180000.0,autre
375,Lemon grass tea (Dine in),1.0,,25000.0,autre
375,Cheese Tea Hokkaido Melon,3.0,,72000.0,autre
375,Air Mineral,2.0,,10000.0,Mineral Water
376,SWEEAT ICE TEA,1.0,,16800.0,autre
376,OREO MILK BLEND,1.0,,28800.0,autre
376,FRIED RC SFOOD,1.0,,39800.0,autre
376,SHISHA,1.0,,47000.0,autre
376,MASHED POTATO,1.0,,23800.0,autre
377,XXL Crispy Chicken,1.0,,40000.0,autre
378,Kopi Susu Sudirman,1.0,18000.0,18000.0,Original Hugarian 
379,Original Hugarian Ku,1.0,20000.0,20000.0,Original Hugarian 
379,Original Hugarian Ku,1.0,20000.0,20000.0,Original Hugarian 
379,Original Hugarian Ku,1.0,20000.0,20000.0,Original Hugarian 
379,Original Hugarian Ku,1.0,20000.0,20000.0,Original Hugarian 
380,Lemon Tea (L).,1.0,,25000.0,ICED TEA
381,RB. AI-AI CHOCO,1.0,,8000.0,6001-Plastic Bag S
381,RB. COKLAT COFFEE,1.0,,8000.0,TWIST DONUT
382,Combo 1,1.0,,30000.0,6001-Plastic Bag S
383,Viet Milk Coffee,1.0,,18000.0,ICED TEA
384,LEMONADE22OZ,1.0,26000.0,26000.0,autre
385,CHOCO CHIP,10.0,,27500.0,TRIPPLE CHEESE
385,NOUGAT ICE CREAM,20.0,,48000.0,TWIST DONUT
385,AMANDEL BROOD,10.0,,20000.0,NASI PUTIH
385,BOKKEPOOTJES,10.0,,104000.0,Original Hugarian 
385,CHOCOLATE ICE CREAM,20.0,,30000.0,autre
385,MOCCA ICE CREAM,10.0,,15000.0,autre
386,HOT OCHA,1.0,,10000.0,NASI PUTIH
386,OCHA,3.0,,30000.0,NASI PUTIH
386,WAKI PLATTER FOR 4-5,1.0,,389000.0,autre
386,CHAPJEA,1.0,,95000.0,autre
386,KALBI PLATTER 2-3,1.0,,315000.0,autre
386,MARBLED SIRLOIN STEAK 200gr,1.0,,189000.0,TRIPPLE CHEESE
387,ALMOND CREAM CHEESE,1.0,28000.0,28000.0,TWIST DONUT
388,escargot florentine,1.0,32000.0,32000.0,autre
388,Zurich Geschnitzel,1.0,82000.0,82000.0,autre
388,Valdostana,3.0,59000.0,177000.0,autre
388,Chicken Herb Crust,1.0,52000.0,52000.0,autre
388,Lasagna Di Carne,1.0,54000.0,54000.0,autre
388,Lemon Jc,1.0,25000.0,25000.0,autre
388,Apple Pie,1.0,25000.0,25000.0,autre
388,hot tea,1.0,12000.0,12000.0,autre
388,hot lemon tea,1.0,22000.0,22000.0,autre
389,Pillow Kombi,1.0,,19500.0,NASI PUTIH
390,Seaweed Chicken,1.0,,42000.0,TRIPPLE CHEESE
391,CINNAMON SUGAR,1.0,17000.0,17000.0,TWIST DONUT
392,"ROTI ""0""",3.0,10000.0,30000.0,autre
392,SHOPPING BAG ROTI'O' 370/,1.0,0.0,0.0,autre
393,4005-Maple glazed,1.0,25000.0,25000.0,6001-Plastic Bag S
393,6001-Plastic Bag Small,1.0,0.0,0.0,6001-Plastic Bag S
394,1001-Choco Bun,1.0,22000.0,22000.0,6001-Plastic Bag S
394,6001-Plastic Bag Small,1.0,0.0,0.0,6001-Plastic Bag S
395,Bakmi Ayam Spc Ng,3.0,,73635.0,autre
395,Box Bakmie (M),3.0,,0.0,autre
395,Bakmi Ultah,1.0,,68182.0,autre
395,Box Yi Fu Mie (L),1.0,,0.0,autre
396,Cheese Tart,2.0,,5800000.0,TRIPPLE CHEESE
397,PILLOW COKLAT,1.0,36364.0,36364.0,autre
397,PILLOW DURIAN,1.0,36364.0,36364.0,autre
397,AYAM,2.0,10000.0,20000.0,GONG GIBAB
397,BANANA SPLIT,3.0,9545.0,28635.0,TWIST DONUT
397,DONATCOKLAT,4.0,10000.0,40000.0,Original Hugarian 
397,AYAM,1.0,10000.0,10000.0,GONG GIBAB
397,PLASTIK TENTENG KECIL,1.0,0.0,0.0,Original Hugarian 
398,KCS 1,,,25000.0,autre
398,WHOP JR 15K,,,15000.0,autre
398,CHANGE TO CHICKEN BOX,,,909.0,autre
399,BULGOGI SET,1.0,,45000.0,autre
400,(TW) MIE GORENG AYAM,1.0,,31819.0,autre
400,(TW)NASI GORENG,1.0,,27273.0,autre
400,NASI GORENG,1.0,,27273.0,NASI PUTIH
400,ES TEH TAWAR,2.0,,13638.0,NASI PUTIH
401,Bakso Campur,1.0,,25455.0,autre
401,Es Teh Manis,1.0,,7273.0,NASI PUTIH
402,1.5 JAM,,,225000.0,autre
403,CHOCO CORONET,1.0,,15500.0,autre
404,ORIGINAL COMBO,1.0,20000.0,20000.0,6001-Plastic Bag S
404,ORIGINAL COMBO,1.0,20000.0,20000.0,6001-Plastic Bag S
405,HOME CHARGER+KABEL 138 IP5 TS C,1000.0,13000000.0,13000000.0,6001-Plastic Bag S
406,Nu Greentea 330,1.0,6000.0,6000.0,autre
407,LAPIS SINGAPUR,2.0,15000.0,30000.0,autre
407,LEMPER,2.0,9000.0,18000.0,6001-Plastic Bag S
407,AREM AREM,,,8000.0,autre
407,MIKA BESAR,,,0.0,Original Hugarian 
407,PLASTIK SEDANG,,,0.0,Original Hugarian 
408,GoFood Beragam - ICE LAT TE,1.0,,13500.0,autre
408,ES KOPI SUSU,1.0,,18000.0,Original Hugarian 
409,BBQ Chicken,1.0,,41000.0,TRIPPLE CHEESE
410,B16COKSER,1.0,,125000.0,autre
411,DP. ORDER,1.0,25000.0,25000.0,6001-Plastic Bag S
412,CHOCO CROSSIANT,1.0,,13000.0,TRIPPLE CHEESE
413,CHIKATSU BEN,10.0,20000.0,200000.0,autre
413,BOX T. O,10.0,1000.0,10000.0,autre
413,OCHA,10.0,4000.0,40000.0,NASI PUTIH
414,bluberry pastry,1.0,12000.0,12000.0,autre
415,ALMOND CHOCO CREAM CHEESE,1.0,28000.0,28000.0,TRIPPLE CHEESE
416,NIKU UDON,1.0,,49091.0,6001-Plastic Bag S
416,ABURA UDON (SPICY),1.0,,40909.0,autre
416,INARI,1.0,,10000.0,NASI PUTIH
416,KAKIAGE TEMPURA,1.0,,10000.0,Original Hugarian 
416,COLD OCHA,1.0,,10909.0,NASI PUTIH
417,Blend GT (M),1.0,,60000.0,6001-Plastic Bag S
417,Es Kopi Susu Pandan,1.0,,35000.0,Original Hugarian 
418,SAUSAGE DONUT,1.0,,13000.0,TWIST DONUT
418,TLJ CROQUETTE,1.0,,17000.0,NASI PUTIH
418,CORONET,2.0,,27000.0,6001-Plastic Bag S
418,SPOOKY SOBORO,2.0,,24000.0,NASI PUTIH
418,SCREAMING RED BEAN,1.0,,13000.0,TWIST DONUT
418,PIZZA TOAST,1.0,,16000.0,TRIPPLE CHEESE
419,Pork Belly Cheese Fries,1.0,65000.0,65000.0,autre
419,Reflection Sparkling,1.0,20000.0,20000.0,autre
419,Hot Black Cofee,1.0,30000.0,30000.0,autre
419,Nasi Campur ala Bali,2.0,75000.0,150000.0,autre
419,"Oriental ""Ketjap"" Pork Rice",1.0,55000.0,55000.0,autre
420,Hulk Topper Package,1.0,,100000.0,autre
421,OCHA COLD,1.0,,7273.0,autre
421,ABURA SOBA CHK,1.0,,40909.0,autre
422,Thai Tea - ICE,1.0,,20000.0,autre
422,Green Tea ICE,1.0,,22000.0,autre
422,Thai Coffee ICE,1.0,,20000.0,autre
423,[MD] SOFT STEAMED CHEESEC,1.0,,10000.0,TRIPPLE CHEESE
423,CHOCO CUSTARD PASTRY,1.0,,12000.0,TWIST DONUT
424,Handmade Oyster Mee..,1.0,,35000.0,autre
425,ES TEH MANIS,2.0,,14546.0,NASI PUTIH
425,NS FILET IKN ASM MNS,1.0,,40910.0,autre
425,NS+AYAM GR TPG,1.0,,37273.0,autre
425,NASI GORENG SPC,1.0,,30001.0,Original Hugarian 
426,COLD OCHA,1.0,,10909.0,NASI PUTIH
426,BCA PROMO,1.0,,54455.0,autre
426,SKEWERED SHUMAI,1.0,,12727.0,autre
426,SKEWERED TOFU ROLL,1.0,,12727.0,TWIST DONUT
426,EBI TEMPURA,1.0,,13636.0,NASI PUTIH
426,KITSUNE UDON (KIDS),1.0,,28182.0,NASI PUTIH
427,Pangsit Delima,1.0,,27000.0,autre
427,Lumpia Udg K Th,1.0,,30000.0,autre
427,Ha Kaou Udng,1.0,,28000.0,autre
427,Cheong Fen Udg,1.0,,35000.0,autre
427,Hatosi Rambutan,2.0,,60000.0,autre
427,Sio May Kpting,1.0,,23500.0,autre
427,Kwo Tie Jala2,1.0,,50000.0,autre
427,Pancake Durian,1.0,,32000.0,autre
427,Mie Gr Udg Gala,1.0,,65000.0,autre
427,Lamien Udang T,1.0,,46000.0,autre
427,Lamien Aym Ktsu,1.0,,46000.0,autre
427,Ns Pgng Kj Sp,1.0,,55000.0,autre
427,Kwt Polos Mdn,1.0,,23500.0,autre
427,N Aym Hainam Jl,1.0,,39000.0,autre
427,Chinese Tea,1.0,,35000.0,ICED TEA
427,Ice Lemon Tea,1.0,,16000.0,ICED TEA
427,Mineral Water,2.0,,18000.0,Mineral Water
428,Combo 1,1.0,,30000.0,6001-Plastic Bag S
429,BLACKCURRANT,1.0,,32000.0,autre
429,FRIED CALAMARI,1.0,,85000.0,autre
429,SALTED EGG FISH & CHIPS,1.0,,99000.0,autre
429,DANISH FISH & CHIPS,1.0,,,autre
430,4005-Maple glazed,1.0,25000.0,25000.0,6001-Plastic Bag S
430,6001-Plastic Bag Small,1.0,0.0,0.0,6001-Plastic Bag S
430,5003-Chokoreto Cookies,1.0,62000.0,62000.0,autre
431,SATE T1,,,40000.0,autre
432,XXI Java Tea Spc,1.0,,25000.0,ICED TEA
432,Popcorn Sweet (S),1.0,,30000.0,autre
433,TORI BAITAN UDON,1.0,,43636.0,autre
433,BEEF CURRY RICE,1.0,,49091.0,autre
433,INARI,1.0,,10000.0,NASI PUTIH
433,COLD OCHA,1.0,,10909.0,NASI PUTIH
434,Caramel Small,1.0,,38000.0,TWIST DONUT
435,PREMIUM MILK PAN BREAD,1.0,,18000.0,TRIPPLE CHEESE
435,CREAMCHEESE WALNUT BREAD,1.0,,34000.0,autre
435,ROLL-IT PIZZA BREAD,1.0,,25000.0,autre
436,JAPANEESE GR TEA HOT,1.0,,12727.0,autre
436,CHICKEN SKIN,1.0,,10909.0,autre
436,GYU MOZZA DON,1.0,,53636.0,autre
436,C.KATSU NOODLE HP,1.0,,45454.0,autre
437,TALKING ACTIVITY BK,1.0,254500.0,254500.0,autre
437,KERTAS KADO 1500,1.0,1500.0,1500.0,autre
438,H N Cheesy Chic,1.0,,18636.0,6001-Plastic Bag S
438,Rice Organik,1.0,,6818.0,Original Hugarian 
438,K.Chees Chic RC,1.0,,30455.0,6001-Plastic Bag S
438,MOCA FLT OVLTIN,1.0,,8636.0,NASI PUTIH
438,Perkedel,1.0,,5909.0,TWIST DONUT
438,FFries Large,1.0,,18182.0,6001-Plastic Bag S
439,DarkBeer0.5L,1.0,,94000.0,autre
439,Weiss 0.3 L,1.0,,84000.0,autre
439,Grill Sea Bass,2.0,130000.0,260000.0,autre
439,LgrBeer0.3L,1.0,,79000.0,autre
439,FlyDark 0.3,1.0,,79000.0,autre
439,DarkBeer0.3L,1.0,,79000.0,autre
439,PaulanerP1,1.0,,385000.0,autre
440,1004-Smoked Cheese & Mushroom,1.0,24000.0,24000.0,autre
440,6001-Plastic Bag Small,1.0,0.0,0.0,6001-Plastic Bag S
441,DP. ORDER / 19cc0665,1.0,25000.0,25000.0,autre
442,SHISAMO MENTAIKO,1.0,,33000.0,autre
442,SALMON BACON,1.0,,49000.0,autre
442,DYNAMITE SCALLOP,1.0,,55000.0,autre
442,TOBIKO TOFU,1.0,,29000.0,autre
443,Salted Egg Yalk Chicken,1.0,,45000.0,autre
444,Arem Arem,4.0,12000.0,48000.0,GONG GIBAB
445,ALMOND SUGAR MILK BREAD,1.0,,22500.0,autre
445,POTATO SAUSAGE BREAD,1.0,,20000.0,TRIPPLE CHEESE
446,PREMIUM MILK PAN BREAD,1.0,,17500.0,TRIPPLE CHEESE
447,Cheese Tart,1.0,,2900000.0,TRIPPLE CHEESE
448,Berry Many-Low (P),1.0,,3750000.0,6001-Plastic Bag S
448,500 days of summer (P),1.0,,3750000.0,6001-Plastic Bag S
448,sun kissed (P),1.0,,3750000.0,NASI PUTIH
448,PLASTIC BAG,1.0,,50000.0,6001-Plastic Bag S
449,KING DEAL CHEESE BURGER R,,,25000.0,TRIPPLE CHEESE
449,KINGBBOBPG ML REG,,,25000.0,autre
449,MED ICED LEMON TEA,,,10000.0,autre
450,CUSTARD BRIOCHE,1.0,,9000.0,6001-Plastic Bag S
450,CUSTARD SOBORO,1.0,,12000.0,6001-Plastic Bag S
451,Cheese Twist,1.0,12000.0,12000.0,autre
452,Classic Milktea,1.0,,22000.0,autre
453,Kupon 13,,,49091.0,autre
454,MILK CREAM BREAD,1.0,,12500.0,autre
454,REAL MILK CHOCO BREAD,1.0,,12500.0,TRIPPLE CHEESE
454,RED BEAN BRAIDED BREAD,1.0,,20000.0,autre
455,BASO TAHU,1.0,43636.0,43636.0,Original Hugarian 
455,NASI PUTIH,1.0,6000.0,6000.0,NASI PUTIH
455,TAHU SATUAN,1.0,14545.0,14545.0,autre
456,mush pasta,1.0,,80000.0,autre
456,chic ques,1.0,,55000.0,autre
457,Es Kopi Susu,1.0,15000.0,15000.0,autre
458,DumDum Thai Iced Tea,1.0,,22000.0,autre
459,ZUPPA SOUP,,,28600.0,TWIST DONUT
459,CHILLY N'CHEESE,,,33000.0,autre
459,BEEF CHEDDAR PO,,,36300.0,autre
459,MINERAL WATER,,,6600.0,Mineral Water
460,Masker Bengkuang,1.0,11000.0,11000.0,autre
461,KFC Winger HC,2.0,,40000.0,6001-Plastic Bag S
461,Soaghetti Deluxe,1.0,,8182.0,autre
462,CHCKN CHEESE,,,26000.0,autre
463,TT,1.0,20000.0,20000.0,6001-Plastic Bag S
464,NIKU UDON,1.0,,49091.0,6001-Plastic Bag S
465,NASI RAMES,,,15000.0,autre
465,AYAM PANGGANG,,,22000.0,GONG GIBAB
465,ES TEH/TAWAR,,,11000.0,autre
466,NEW BEEF SPAGHETTI,1.0,,38182.0,TRIPPLE CHEESE
466,P/P AMERICAN FAV,1.0,,29091.0,6001-Plastic Bag S
466,PAKET HAPPY HOUR,1.0,,27273.0,Original Hugarian 
467,THAI ICED TEA,1.0,22000.0,22000.0,ICED TEA
468,Nasi CampurBali,2.0,52000.0,104000.0,autre
468,Sambal Besar,1.0,32000.0,32000.0,autre
468,Sambal Kecil,1.0,7000.0,7000.0,autre
468,Es Teh Manis,2.0,7000.0,14000.0,NASI PUTIH
468,KrpBangka/Bawang,1.0,10000.0,10000.0,autre
469,Hero,2.0,,23000.0,autre
469,Choco Bite,3.0,,19500.0,autre
470,VANBALL,1.0,9000.0,9000.0,6001-Plastic Bag S
471,Avocado with Rock Salt and Cocoa,1.0,,30000.0,autre
472,LE MINERALE 600ML,1.0,3100.0,3100.0,autre
472,PLASTIK SDG,1.0,1.0,1.0,autre
473,DORI SAMBAL MATAH 1+1,1.0,29000.0,29000.0,autre
474,GANACHE MOUSSE PIECE,1.0,,32500.0,NASI PUTIH
475,IKAN GURAME MED,1.0,,158000.0,autre
475,CUMI GR JUNJAN,1.0,,129000.0,Original Hugarian 
475,CUMI GR TEPUNG,1.0,,129000.0,autre
475,AGSIO TH PC JMR,1.0,,147000.0,Original Hugarian 
475,POCAI BWG PUTIH,1.0,,90000.0,NASI PUTIH
475,LUMPIA UDG PREM,1.0,,144000.0,autre
475,NASI PUTIH,6.0,10000.0,60000.0,NASI PUTIH
475,HOT TEA,3.0,12000.0,36000.0,ICED TEA
475,AQUA,1.0,,11000.0,Mineral Water
475,ICED TEA,2.0,12000.0,24000.0,ICED TEA
475,ICED TEA,1.0,,12000.0,ICED TEA
476,PLASTIC BAG,1.0,,50000.0,6001-Plastic Bag S
476,Pink Panther (P),1.0,,3750000.0,autre
476,Red dragon (P),1.0,,3750000.0,autre
477,CAPPUCCINO,,,28000.0,TRIPPLE CHEESE
477,ORANGE JUICE,2.0,24000.0,48000.0,TWIST DONUT
478,Pecel Pincuk,10.0,12727.0,127270.0,autre
478,Tahu Bacem,5.0,3182.0,15910.0,autre
478,Tempe Bacem,5.0,3182.0,15910.0,autre
478,Empal,2.0,12727.0,25454.0,autre
478,Peyek Parcel,1.0,25455.0,25455.0,autre
479,VALINO DONNA,2.0,349900.0,,autre
479,SB SIZE 45.5,,,0.0,autre
480,Cheese Tart,1.0,,2900000.0,TRIPPLE CHEESE
481,1517-ROTI KENTANG KEJU MANIS,1.0,2350000.0,2350000.0,autre
481,1009-ROTI KELAPA,3.0,800000.0,2400000.0,autre
481,1439-TUNA CHEESE WHEAT SANDWICH,1.0,1450000.0,1450000.0,autre
481,1244-PLASTIK TENTENGAN SEDANG,1.0,0.0,0.0,autre
482,THAI ICETEA,,,20000.0,autre
482,ICE GREENTEA,,,22000.0,autre
483,Lemon Tea (L),1.0,,25000.0,ICED TEA
484,Aqua MinWtr 330ml,2.0,,11818.0,autre
485,TRIPPLE CHEESE,1.0,17000.0,17000.0,TRIPPLE CHEESE
486,ALMOND CREAM CHEESE,1.0,28000.0,28000.0,TWIST DONUT
487,R.PISANG COKLAT,2.0,,22000.0,autre
487,D.RING COKLAT,2.0,,18000.0,autre
487,R.BANA CHIP,1.0,,9000.0,autre
487,R.TAWAR ISI 2,1.0,,4500.0,autre
487,NU GREENTEA ORGE,1.0,,4500.0,autre
487,YAKULT ISI 5 PCS,2.0,,18000.0,autre
488,T. CREAM M 21,3.0,21000.0,63000.0,autre
489,PAKET BER2,1.0,,69091.0,Original Hugarian 
490,Bio Solar,48540.0,5150.0,250000.0,Mineral Water
491,TWIST DONUT,1.0,,9000.0,TWIST DONUT
491,CUSTARD SOB RO,1.0,,12000.0,autre
492,NASI PUTIH,,,13000.0,NASI PUTIH
492,AYAM GR BUMBU,2.0,22000.0,44000.0,autre
492,NESTLE 330 ML,2.0,8000.0,16000.0,6001-Plastic Bag S
493,Large 1,1.0,,11000.0,6001-Plastic Bag S
493,Small 1,3.0,,30000.0,autre
493,*PlastiK Kcl,1.0,,0.0,Original Hugarian 
494,Cha Keaw,1.0,,25000.0,autre
495,AQUA BOTOL,,,5455.0,Mineral Water
496,BBQ Chicken,1.0,,41000.0,TRIPPLE CHEESE
496,Mineral Water 600 ml,1.0,,8000.0,autre
496,Teh Pucuk 350 ml,1.0,,7000.0,autre
497,SOUR CREAM N ONION,1.0,17000.0,17000.0,TWIST DONUT
498,MILK PASTRY ROLL,1.0,,9000.0,TWIST DONUT
498,CARAMEL PASTRY,1.0,,12000.0,TWIST DONUT
499,YIFUMI,1.0,,41818.0,NASI PUTIH
499,Bihun Goreng,1.0,,35454.0,autre
499,Nasi Goreng,1.0,,31818.0,NASI PUTIH
500,BASO TAHU BIHUN,1.0,50000.0,50000.0,Original Hugarian 
500,LIMAU KASTURI,1.0,13636.0,13636.0,autre
500,LOYALTY PROGRAM,1.0,0.0,0.0,autre
501,CHICKEN PICATTA,1.0,46363.0,46363.0,autre
501,JAVA TEA,1.0,11363.0,11363.0,autre
502,VANBOOLEN,,,9000.0,autre
502,JONGKONG,,,15500.0,autre
502,PLASTIK KECIL,,,0.0,Original Hugarian 
502,SENDOK BEBEK,,,0.0,Original Hugarian 
503,Ayam Grg Kalasan,1.0,22727.0,22727.0,autre
503,Tempe,3.0,4545.0,13635.0,autre
503,MDSE ST,,,36362.0,autre
504,NESTLE 600 M1,100.0,,9500.0,6001-Plastic Bag S
505,MACARONI,,,10000.0,autre
505,LUMPIA,2.0,9500.0,19000.0,autre
505,BANANA KISMIS,,,8000.0,TWIST DONUT
505,SOSIS SOLO,,,9000.0,autre
505,LUMPUR,,,8000.0,autre
